SubjectID$ID	Week sample obtained$clinical	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_stercoris$taxa	s__Escherichia_coli$taxa	s__Roseburia_intestinalis$taxa	s__Bacteroides_vulgatus$taxa	s__Bacteroides_fragilis$taxa	s__Eubacterium_rectale$taxa	s__Akkermansia_muciniphila$taxa	s__Klebsiella_pneumoniae$taxa	s__Subdoligranulum_unclassified$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_dorei$taxa	s__Bacteroides_eggerthii$taxa	s__Bacteroides_caccae$taxa	s__Haemophilus_parainfluenzae$taxa	s__Eubacterium_siraeum$taxa	s__Dialister_invisus$taxa	s__Bacteroides_cellulosilyticus$taxa	s__Bacteroides_massiliensis$taxa	s__Alistipes_putredinis$taxa	s__Parabacteroides_distasonis$taxa	s__Escherichia_unclassified$taxa	s__C2likevirus_unclassified$taxa	s__Alistipes_onderdonkii$taxa	s__Bacteroides_thetaiotaomicron$taxa	s__Parabacteroides_unclassified$taxa	s__Ruminococcus_gnavus$taxa	s__Parabacteroides_merdae$taxa	s__Veillonella_unclassified$taxa	s__Sutterella_wadsworthensis$taxa	s__Veillonella_parvula$taxa	s__Bacteroides_faecis$taxa	s__Clostridium_hathewayi$taxa	s__Peptostreptococcaceae_noname_unclassified$taxa	s__Bifidobacterium_adolescentis$taxa	s__Barnesiella_intestinihominis$taxa	s__Ruminococcus_bromii$taxa	s__Oscillibacter_unclassified$taxa	s__Clostridium_clostridioforme$taxa	s__Eubacterium_eligens$taxa	s__Roseburia_inulinivorans$taxa	s__Streptococcus_parasanguinis$taxa	s__Bacteroides_finegoldii$taxa	s__Ruminococcus_torques$taxa	s__Bacteroides_xylanisolvens$taxa	s__Bifidobacterium_longum$taxa	s__Veillonella_dispar$taxa	s__Alistipes_finegoldii$taxa	s__Clostridium_bolteae$taxa	s__Alistipes_shahii$taxa	s__Odoribacter_splanchnicus$taxa	s__Clostridium_leptum$taxa	s__Roseburia_hominis$taxa	s__Clostridium_symbiosum$taxa	s__Lachnospiraceae_bacterium_1_1_57FAA$taxa	s__Roseburia_unclassified$taxa	s__Clostridium_citroniae$taxa	s__Eubacterium_ventriosum$taxa	s__Pseudomonas_unclassified$taxa	s__Ruminococcus_lactaris$taxa	s__Bilophila_unclassified$taxa	s__Dorea_longicatena$taxa	s__Veillonella_atypica$taxa	s__Flavonifractor_plautii$taxa	s__Collinsella_aerofaciens$taxa	s__Streptococcus_salivarius$taxa	s__Eubacterium_hallii$taxa	s__Ruminococcus_callidus$taxa	s__Lachnospiraceae_bacterium_3_1_46FAA$taxa	s__Burkholderiales_bacterium_1_1_47$taxa	s__Coprobacillus_unclassified$taxa	s__Parasutterella_excrementihominis$taxa	s__Ruminococcus_obeum$taxa	s__Propionibacterium_acnes$taxa	s__Streptococcus_thermophilus$taxa	s__Coprococcus_comes$taxa	s__Eubacterium_ramulus$taxa	s__Mitsuokella_unclassified$taxa	s__Lachnospiraceae_bacterium_8_1_57FAA$taxa	s__Ruminococcaceae_bacterium_D16$taxa	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1$taxa	s__Lachnospiraceae_bacterium_2_1_58FAA$taxa	s__Dorea_formicigenerans$taxa	s__Bilophila_wadsworthia$taxa	s__Coprococcus_catus$taxa	s__Anaerostipes_hadrus$taxa	s__Lachnospiraceae_bacterium_7_1_58FAA$taxa	s__Lachnospiraceae_bacterium_5_1_63FAA$taxa	s__Clostridiales_bacterium_1_7_47FAA$taxa	s__Clostridium_asparagiforme$taxa	s__Clostridium_bartlettii$taxa	s__Holdemania_filiformis$taxa	s__Anaerotruncus_colihominis$taxa	s__Clostridiaceae_bacterium_JC118$taxa	s__Erysipelotrichaceae_bacterium_6_1_45$taxa	s__Holdemania_unclassified$taxa	s__Dorea_unclassified$taxa	s__Anaerotruncus_unclassified$taxa	s__Eggerthella_unclassified$taxa	m__HMDB00764$metabolite	m__HMDB00511$metabolite	m__HMDB00197$metabolite	m__HMDB00806$metabolite	m__HMDB00626$metabolite	m__HMDB00619$metabolite	m__HMDB00637$metabolite	m__HMDB00138$metabolite	m__HMDB00036$metabolite	m__HMDB01895$metabolite	m__HMDB00020$metabolite	m__HMDB10169$metabolite	m__HMDB00067$metabolite	m__HMDB02123$metabolite	m__HMDB00510$metabolite	m__HMDB00452$metabolite	m__HMDB11718$metabolite	m__HMDB00873$metabolite	m__HMDB01232$metabolite	m__HMDB00448$metabolite	m__HMDB00019$metabolite	m__HMDB00039$metabolite	m__HMDB00482$metabolite	m__HMDB00094$metabolite	m__HMDB01547$metabolite	m__HMDB00365$metabolite	m__HMDB00174$metabolite	m__HMDB00139$metabolite	m__HMDB00118$metabolite	m__HMDB00195$metabolite	m__HMDB00156$metabolite	m__HMDB02329$metabolite	m__HMDB00209$metabolite	m__HMDB00244$metabolite	m__HMDB00247$metabolite	m__HMDB00956$metabolite	m__HMDB00251$metabolite	m__HMDB00262$metabolite	m__HMDB00289$metabolite	m__HMDB00296$metabolite	m__HMDB00098$metabolite	m__HMDB00089$metabolite	m__HMDB00725$metabolite	m__HMDB00715$metabolite	m__HMDB00870$metabolite	m__HMDB00043$metabolite	m__HMDB00097$metabolite	m__HMDB01257$metabolite	m__HMDB00562$metabolite	m__HMDB00630$metabolite	m__HMDB00101$metabolite	m__HMDB00014$metabolite	m__HMDB01149$metabolite	m__HMDB00699$metabolite	m__HMDB00056$metabolite	m__HMDB00194$metabolite	m__HMDB00222$metabolite	m__HMDB01169$metabolite	m__HMDB03464$metabolite	m__HMDB01991$metabolite	m__HMDB00030$metabolite	m__HMDB02322$metabolite	m__HMDB00063$metabolite	m__HMDB00128$metabolite	m__HMDB04193$metabolite	m__HMDB00812$metabolite	m__HMDB03357$metabolite	m__HMDB04610$metabolite	m__HMDB00239$metabolite	m__HMDB00269$metabolite
62	31	0.000185984	0.023451777	0	0.088531008	0.003535163	0.008689192	0.000312963	0.247356995	0.104163904	0.000315339	0	0.02108024	0.00547621	0.041274198	0	0.154207061	0.001891961	0	0.004655774	0.01122242	2.41E-06	0.024486377	0.016301887	0.000148602	0.00034456	0.002362767	0.0065836	0	0.001242915	0.032718122	0.000127075	0	0.000222933	0	0.000788927	7.99E-05	0	0	0.002634922	0.004249836	0	0.015388336	0.001669604	0	0	0.040959903	0.002407343	0.005093997	2.51E-07	0.009081158	0.000661182	0.009650778	0.008040918	0.001520311	0.003134465	0.000281468	4.58E-05	6.56E-05	0.0009453	0	4.38E-05	0.004304066	0.000946979	0.003402636	2.24E-06	7.83E-05	0.002095933	0.000102376	0.00121573	0.000176416	0.008761854	0.000913681	1.02E-05	0.001208526	0.001601129	8.96E-05	0.000337112	0.001889714	8.10E-05	3.39E-05	0.000255785	2.27E-07	0.000154201	0.001825989	0.001163855	2.16E-05	0.000392484	0.000487984	0.000287262	4.13E-05	0.000122068	2.74E-06	0	4.82E-05	0.000105298	5.83E-05	0.000142643	0	6.23E-05	8.73E-05	2.64E-05	0.000589074	5.02E-05	1.86E-06	0.007717449	0.009362789	0.007382668	0.179916982	0.239330377	0.15339809	0.000165552	7.96E-05	0.002675953	0	0.000117199	0.002554668	0.000148728	0.000804197	0.000618949	5.20E-06	0.001808949	2.65E-05	0.005402477	0.000404519	0.000319385	1.19E-07	1.98E-06	0.000667456	0.000170357	0.000127643	0.00022184	0.000908594	0.006675219	0.000579943	5.11E-05	0.021645129	0.02539779	0.000106355	0.001703701	0.353951661	0.001835581	0.000478942	0.014954617	0.000616613	0.000672375	0.002427261	0.007100306	0.008215221	0	0.017456593	0.000213032	0.135179843	0.026406116	0.073831466	1.70E-05	0.010117888	0.000332701	0.005385594	1.07E-05	4.00E-05	0.041032923	0.048493787	0.050631287	5.57E-05	0.003297653	0.000476506	5.10E-06	1.72E-05	0.030986556	0.03086383	0.002065673
62	33	0.000162212	0.114399352	0.025715703	0.121735333	0.003300026	0.013666082	0.00034688	0.019417878	0.112606746	0.000449573	0	0.021759697	0.010380448	0.068257417	0	0.048037222	0.001836259	0	0.005825003	0.011317108	1.02E-05	0.093809209	0.018406646	0.000264113	0.000281665	0.024609904	0.008260552	0	0.000727122	0.06307838	0.000157642	0	0.000305182	0	0.000633868	0.000253167	0	0	0.004495852	0.004788797	0	0.018185585	0.002008736	0	0	0.015594601	0.002590313	0.004536151	2.98E-07	0.010519088	0.000553249	0.013304061	0.00975861	0.001363957	0.003940101	0.000234154	4.14E-05	6.05E-05	0.000810396	0	2.95E-05	0.004700246	0.000964212	0.003075772	2.67E-06	6.43E-05	0.001707866	0.000125186	0.001069807	0.000147189	0.008968224	0.001043744	8.83E-06	0.001292425	0.001484244	7.70E-05	0.000309693	0.001620279	7.10E-05	2.69E-05	0.000420954	2.69E-07	0.000131958	0.001568335	0.001070618	1.32E-05	0.000335028	0.0004207	0.000296693	4.34E-05	0.000104874	2.27E-06	0	4.01E-05	6.84E-05	5.92E-05	0.000122657	0	4.94E-05	0.000119386	2.21E-05	0.001073411	4.69E-05	1.38E-06	0.007847353	0.027936224	0.00494839	0.104145573	0.138490892	0.088382505	0.000105107	7.62E-05	0.002275456	9.27E-05	6.50E-05	0.004118243	0.00023159	0.000829569	0.0011572	8.58E-06	0.002294896	3.45E-05	0.009758775	0.000572159	0.000197112	0	1.07E-06	0.00083968	0.000160561	0.000222849	0.000162764	0.000566935	0.005369755	0.001054934	7.47E-05	0.012816413	0.014695149	8.58E-05	0.00192884	0.306534914	0.001181772	0.000394087	0.007852452	0.000358355	0.001125789	0.004492917	0.005082232	0.005411419	0.008054061	0.010345883	0.000117885	0.193238129	0.015686639	0.042706543	1.64E-05	0.018651864	0.00017961	0.003261819	2.31E-05	7.75E-05	0.204493397	0.08957026	0.184434644	8.30E-05	0.002082551	0.000537158	8.24E-07	2.05E-05	0.035798415	0.052846566	0.004485323
62	35	4.96E-05	0.191195942	0.043644265	0.087932513	0.001291269	0.015004906	0.000241264	0.020517363	0.097161083	0.000466832	1.21E-06	0.013608464	0.014194406	0.067271946	5.26E-07	0.064425548	0.000862911	0	0.005356077	0.011768066	1.76E-05	0.08021351	0.012887674	0.000324474	3.80E-05	0.03887619	0.007274752	0	0.000209324	0.067069596	0.000124629	0	0.000282548	0	0.000163309	0.000390049	0	0	0.006091045	0.003488752	0	0.014062836	0.0016282	9.98E-07	0	0	0.001742586	0.00090456	8.09E-08	0.00864533	1.21E-05	0.015787487	0.008600621	0.000441045	0.003253275	5.88E-05	2.52E-05	2.51E-05	0.000214812	0	0	0.003124777	0.000631399	0.000908935	7.23E-07	9.51E-06	0.000207102	0.000100448	0.000355814	6.16E-05	0.005015717	0.000805268	0	0.000844762	0.000592972	2.10E-05	0.000121582	0.000259446	1.73E-05	3.72E-06	0.00047629	7.30E-08	2.96E-05	3.39E-05	0.000407392	8.03E-07	8.96E-05	0.000175281	0.000186416	3.68E-05	2.77E-05	0	0	0	0	3.58E-05	3.07E-05	0	6.84E-06	0.000115287	0	0.001662644	3.49E-05	6.46E-07	0.00714839	0.054116887	0.000472993	0	0	0	1.42E-05	5.69E-05	0.00152268	0.000324551	7.69E-05	0.005975708	0.000316061	0.000738298	0.001783657	1.23E-05	0.002774968	4.17E-05	0.0151322	0.00073513	0	0	0	0.001016651	0.000158947	0.000332287	9.50E-05	4.62E-05	0.00321028	0.001600377	0.000122142	0	0	3.88E-05	0.002139339	0.228497966	0.000230421	0.000268725	0	0	0.001674551	0.006875378	0.001740691	0.001011354	0.06941144	0	0	0.38144342	0.000302637	0	2.17E-05	0.028653356	0	0.000255812	3.99E-05	0.000135968	0.424225918	0.137409184	0.325989559	0.000113069	0.000350243	0.000559513	0	2.33E-05	0.042313887	0.079926566	0.008286067
63	5	0.000120661	0.029824605	0.017455285	0.054834333	0	0.029484519	0.082206996	0.000312136	0.011760897	0	0	0.008561285	0.032265827	0.003385104	1.98E-05	0.004109209	0.010056366	0.003394526	0.00094179	0.001107619	0.057641922	0.018039211	2.87E-05	0.000116211	0	0	0.000202474	0.008353748	0.000144345	0.018250541	0.000453444	0.019436083	0.000836763	0.007808403	0	0.000156462	0	0	0	0.000780372	0	0.000427154	0.035493152	0.00010746	0.021429673	0.00011471	0.007136774	0.000394358	0.000279304	0	0	0.00448611	0.003281773	3.83E-05	0.00020355	0	0	0	0	0.000381996	0	0	0.000311492	0	0.000106229	6.50E-05	0	1.42E-05	0	0.000517602	0.000223435	0	0	0	0	1.97E-07	0	0.000269569	0	4.83E-05	6.69E-05	0	0	0	0.000179529	4.32E-06	0	3.43E-05	2.53E-05	7.92E-06	0	0	0	0	0	0	0	0	0.000166418	0	0	0	5.12E-05	6.61E-06	0.005467318	0	0.071629678	0.055914859	0.056700304	0.118961508	0.000127833	0.001338739	0.007074729	0.003194383	5.61E-05	0.001064767	0.000202657	0.000556562	0.000216128	0	8.51E-05	1.13E-05	0.002172279	0.000256794	0.000583847	0.000385164	0	0.000562815	0.000191199	2.08E-05	0.000608776	0.00022347	0.007741605	0.000117982	4.20E-05	0.005642674	0.000271149	0.003808892	3.41E-05	0.024812415	0.002197936	0.000665105	0.033403379	6.85E-05	0.00104172	0.000643655	0.003982398	0.010601028	0.222327836	0.010512453	0.000360992	0.332148228	0.012036632	0.013992033	0.000341399	0.110112645	3.74E-05	0.003001226	2.68E-05	0.000520951	0.487955686	0.014327813	0.044515535	0.000120054	0.044320491	0.002435946	2.91E-07	2.62E-05	0.172994112	0.846269678	0.004726011
63	7	0.016241653	0.029166031	0.027874048	0.049367286	0.000337823	0.040137215	0.09194251	0.000331487	0.007695791	0.000558006	0	0.012089129	0.031718091	0.003497281	1.22E-05	0.008592344	0.006164513	0.003119607	0.000609858	0.000246211	0.068821986	0.05134948	1.56E-05	0.000160504	0.000549186	0.000447955	0.000196475	0.006151292	0.001401111	0.001634429	0.000327615	0.013839481	0.000205032	0.004846906	0.000243763	0.000470699	0.000377388	0.005639326	0.000211233	0.000731327	0	0.001257422	0	2.05E-05	0.014211865	0.003195314	0.005122163	0.00032239	0.000166107	0.000217768	0.000850419	0.004095907	0.004486017	4.52E-05	0.000311103	1.04E-05	3.22E-05	0.000270163	4.51E-06	0.000428264	0	0	0.000491718	0.00256998	5.61E-05	4.16E-05	0.000375659	3.67E-06	0.000161581	0.001544384	0.000671942	8.95E-06	4.45E-06	1.00E-05	0.001050138	0	1.23E-06	0.000269343	6.70E-05	3.16E-05	0.000348229	4.56E-05	8.50E-06	0	0.000349191	1.11E-05	0.000379045	0.00015539	4.53E-05	8.40E-05	1.54E-06	0	8.07E-05	1.23E-05	2.01E-05	4.45E-07	3.60E-06	1.69E-06	0.000127322	4.83E-05	0	0.000333414	4.79E-05	0	0.004928738	0.02119357	0.048889725	0.031619012	0.032132057	0.072047358	0.000127181	0.000811033	0.003936835	0.002220961	1.91E-05	0.000885929	0.000153555	0.000552755	0	7.41E-05	0.00018784	1.76E-07	0.003952816	0.000204671	0.000308882	0.000425855	0.000173234	0.000422293	0.00016444	2.82E-05	0.000425316	0.000236886	0.015588155	0.000190577	4.60E-05	0.003201593	0.000408641	0.002077583	0.00050098	0.019170435	0.001626613	0.000539106	0.018276371	3.56E-05	0.000851003	0.003836982	0.001866418	0.005450542	0	0.016229381	0.000199291	0.041616955	0.005655285	0.007286598	0.00022263	0.069206319	8.31E-05	0.002823997	2.77E-05	0.000525917	0.258839673	0.018523623	0.174238641	4.02E-05	0.024203987	0.001612262	0	2.29E-05	0.116917273	0.528221867	0.00587571
63	9	0.647135304	0.030687954	0.006399064	0.009364467	0.000495543	0.013927963	0.025684504	0.000353683	0.003886478	0	0	0.013845918	0.014878124	0.003350262	5.41E-06	0.011036652	0.00296732	0.002785924	0.000296326	0	0.018433549	0	5.16E-06	0.000174228	0.000820806	0.001136094	0.000159355	0.003742461	0.001947373	0	0.000283633	0.00808408	0	0.002467605	0.000416165	0.000585828	0.001103024	0.003480684	0.000726089	0.000652947	0	0.001571739	0.007583276	0	0.00761707	0.004434364	0.003182217	0.000226547	7.12E-05	0.000657406	0.001623465	0.003241082	0.004659791	4.96E-05	0.000356139	2.90E-05	4.73E-05	0.000460667	1.89E-05	0.00042285	4.51E-06	0	0.000612148	0.003959566	2.29E-05	2.61E-05	0.000720349	0	0.000294672	0.00186272	0.000841603	2.11E-05	7.24E-06	2.00E-05	0.001743309	0	2.50E-06	0.000220274	0.000135378	1.68E-05	0.000462796	6.81E-05	8.34E-06	0	0.000406521	1.75E-05	0.000589016	0.000205399	5.38E-05	0.000116285	5.43E-06	0	0.000126554	2.27E-05	3.47E-05	1.53E-06	7.78E-06	8.44E-06	7.95E-05	9.30E-05	0	0.000494006	4.46E-05	0	0.004448442	0.053645004	0.03560489	0.016376479	0.016650461	0.0423303	0.000116274	0.000492817	0.002038862	0.00169759	0	0.000758135	0.000124221	0.000563088	0	0.000241866	0.000223235	0	0.004896392	0.000168502	0.000137366	0.000446688	0.000802108	0.000336824	0.00016471	3.32E-05	0.000336502	0.000235802	0.020038054	0.000237262	4.79E-05	0.001679088	0.000476892	0.001057775	0.000828052	0.016670283	0.001231	0.000473511	0.010844042	1.61E-05	0.000690101	0.005897235	0.000632938	0.002418003	0	0.019439582	0.000118218	0.045751216	0.004867238	0.003306264	0.000152937	0.043614299	0.000111806	0.002812828	2.47E-05	0.000575621	0.12873027	0.020837257	0.273226582	0	0.011550914	0.001099485	0	2.10E-05	0.086045253	0.329632305	0.00758492
63	11	0.457543535	0.107160228	0.000730022	0.003218176	0.00062804	0	0.044703197	0.000469836	0.022865157	0.003724907	0	0.017833211	0.00631338	0.004115253	1.81E-06	0.002063642	0.001689556	0.003350034	0.000133607	0	0.052955034	0.005468064	0	0.000219276	0.001072155	0.001766895	0.000154127	0.00269322	0.002510012	0.006806372	0.000400805	0.005591716	0	0.001656151	0.000542247	0.000719456	0.001673167	0.002107784	0.001136107	0.000775362	0	0.001952752	0.012729719	0	0.004849421	0.005531932	0.00258527	0.000197886	2.60E-05	0.001105956	0.002480886	0.003183714	0.005519603	6.99E-05	0.000462204	4.26E-05	6.10E-05	0.000639068	2.89E-05	0.000516168	1.23E-05	0	0.000871462	0.005236022	1.47E-05	2.71E-05	0.001009391	0	0.000385725	0.002187823	0.001044278	3.06E-05	9.10E-06	2.78E-05	0.002282354	0	2.63E-06	0.000211225	0.000173468	1.08E-05	0.000582908	8.76E-05	4.20E-06	0	0.000502896	2.85E-05	0.000752917	0.000260422	6.96E-05	0.000148276	8.94E-06	0	0.000168061	3.11E-05	4.84E-05	2.39E-06	1.05E-05	1.70E-05	5.67E-05	0.000137359	0	0.000451799	4.04E-05	0	0.003915422	0.080823055	0.027360607	0.006095288	0.006131375	0.021739779	9.57E-05	0.000291177	0.000846277	0.001425069	0	0.000649521	0.000104901	0.000579039	0	0.000434328	0.000211856	0	0.005253571	0.000138193	2.41E-05	0.000445727	0.001414371	0.000280038	0.000181896	3.63E-05	0.000302812	0.000220839	0.02205303	0.000266885	4.81E-05	0.00066645	0.000492035	0.000448958	0.001072583	0.016208022	0.00091505	0.000440222	0.00819584	4.33E-06	0.000530103	0.007187031	0	0.000625828	0.314693576	0.020701321	8.68E-05	0.247067103	0.008002105	0.000907757	0.000109919	0.026130349	0.000128334	0.002864268	1.85E-05	0.000656077	0.059124105	0.02185712	0.352520681	0	0.003018608	0.000749684	0	1.95E-05	0.069782579	0.194579563	0.009750108
63	13	0.172776386	0.175295495	0.004930414	0.006922202	0.000664854	0	0.066060221	0.000564708	0.059439624	0.021786685	0	0.02003224	0.003628099	0.004936625	0	0.017415621	0.001174164	0.004048799	1.33E-05	6.37E-05	0.108664042	0.036213184	0	0.000255355	0.001150473	0.002154164	0.000139287	0.001826564	0.002729161	0.019188269	0.000588314	0.003767822	2.54E-05	0.00147866	0.000567787	0.000752258	0.001929199	0.010844965	0.001337923	0.000924701	0	0.002082287	0.006096353	0	0.003254145	0.005693581	0.002311734	0.000171294	8.70E-07	0.001452749	0.003119984	0.003052807	0.005988536	9.65E-05	0.000547514	4.73E-05	6.44E-05	0.000723167	3.25E-05	0.000604129	1.98E-05	0	0.001128873	0.005683784	2.02E-05	3.52E-05	0.001126957	0	0.000392918	0.002147268	0.001109486	3.43E-05	9.01E-06	3.04E-05	0.002391479	0	1.54E-06	0.0001867	0.000165037	7.54E-06	0.000619171	9.17E-05	0	0	0.000553566	4.05E-05	0.000770703	0.000280482	8.07E-05	0.000158246	1.13E-05	0	0.000183642	3.37E-05	5.50E-05	2.82E-06	1.09E-05	2.58E-05	3.49E-05	0.000164819	0	0.000258997	3.50E-05	0	0.003327373	0.104181115	0.022570944	0	0	0.00753258	6.74E-05	0.000174305	0.000176313	0.001329968	0	0.00055642	9.26E-05	0.000600971	0	0.000646365	0.000165566	0	0.005150541	0.000111034	0	0.000422198	0.002013515	0.000244703	0.000211623	3.78E-05	0.000309153	0.000193928	0.022025414	0.000284238	4.69E-05	2.75E-05	0.000461311	0.000144985	0.001257147	0.017561222	0.0006563	0.000431151	0.009216972	0	0.000369181	0.007817659	0	0	0.850244475	0.02020982	9.32E-05	0.585475235	0.014268841	0	8.55E-05	0.014296851	0.00013413	0.002933164	9.91E-06	0.000763104	0.037614104	0.022027652	0.414120071	0	0	0.000513738	9.09E-08	1.80E-05	0.064667211	0.103962393	0.012302095
63	15	0.007454908	0.076983484	0.040666686	0.009715048	0.000693046	0.001168748	0.079558519	0.000642859	0.088381622	0.032146724	0	0.021119524	0.003559612	0.006173685	0	0.107696954	0.001481248	0.005147477	0	0.00060901	0.048049789	0.082009983	0	0.000302674	0.001157837	0.002466729	0.000127727	0.001326905	0.002866494	0.0316679	0.000873738	0.003022947	0.000383356	0.00201679	0.000566178	0.000751544	0.002038918	0.045289105	0.001442941	0.001167256	0	0.002147962	0.001051789	4.98E-05	0.003127857	0.005502136	0.002542372	0.000162423	0	0.001802687	0.003775307	0.003112988	0.006567877	0.000139204	0.00065346	4.78E-05	6.34E-05	0.000774953	3.32E-05	0.000733093	2.78E-05	0	0.001464247	0.00582001	3.94E-05	5.20E-05	0.001177577	0	0.00036136	0.001950632	0.001136853	3.53E-05	8.11E-06	3.05E-05	0.002323862	0	0	0.00016597	0.000131933	7.55E-06	0.000628995	8.89E-05	0	0	0.000609297	5.59E-05	0.00072025	0.000291313	9.33E-05	0.000161208	1.32E-05	0	0.000191357	3.37E-05	5.93E-05	3.04E-06	1.04E-05	3.67E-05	1.83E-05	0.0001883	0	0	2.89E-05	0	0.002739126	0.124344279	0.020476195	0	0	0	3.43E-05	0.000127805	0	0.00137467	0	0.000487549	8.66E-05	0.000634296	0.000115109	0.000868542	9.67E-05	4.95E-07	0.004713839	8.71E-05	0	0.000377356	0.002584549	0.000230235	0.000251042	3.81E-05	0.000347087	0.000158865	0.020301169	0.0002944	4.54E-05	0	0.000392251	9.18E-05	0.001398581	0.020820066	0.000459457	0.000445318	0.013226599	0	0.000218064	0.007852845	0	0	1.474631201	0.018147312	0.000130332	0.99994916	0.023001439	0	7.57E-05	0.007049384	0.000130183	0.002995421	0	0.000896485	0.058977063	0.021905708	0.457886977	1.27E-05	0	0.000372542	5.26E-07	1.64E-05	0.069367234	0.049434781	0.015180934
63	17	0.564974381	0.041302656	0.021839302	0.007053862	0.000539328	0.001152735	0.026493011	0.000468858	0.006849236	0	0	0.015274395	0.003416822	0.005655132	0	0.029841716	0.001833371	0.004780826	0	0.001045935	0.040761638	0.026030532	0	0.000261112	0.000783363	0.001950611	8.40E-05	0.000794796	0.002123071	0.020998739	0.000907274	0.002333733	0.000671008	0.002332629	0.000406134	0.000512913	0.001443533	0.017270931	0.001044576	0.001085655	0	0.001546219	1.74E-05	0.000100065	0.003131327	0.003595494	0.00232752	0.000120801	5.88E-06	0.001560206	0.003216173	0.002394389	0.005218798	0.000147659	0.000562617	3.22E-05	4.16E-05	0.000572196	2.30E-05	0.000652693	2.64E-05	0	0.001361149	0.004064845	5.17E-05	5.56E-05	0.000841177	0	0.000214465	0.001136436	0.000809036	2.41E-05	4.82E-06	2.01E-05	0.001518929	1.61E-07	0	0.000105992	5.62E-05	7.51E-06	0.000441134	5.66E-05	0	0	0.000486606	5.45E-05	0.000433526	0.00021139	7.73E-05	0.000113609	1.08E-05	0	0.000139312	2.24E-05	4.43E-05	2.20E-06	6.77E-06	3.62E-05	3.50E-06	0.000149784	0	0	2.25E-05	6.76E-06	0.002219505	0.140275088	0.020323486	0	0	0	8.21E-07	0.000140462	8.61E-05	0.001514238	1.62E-06	0.000454033	8.61E-05	0.000680662	0.000515664	0.001076576	2.00E-05	7.80E-06	0.004056098	6.72E-05	0	0.00031076	0.003070216	0.000236363	0.000294376	3.74E-05	0.000405218	0.000119894	0.017115438	0.000300536	4.41E-05	0	0.000291431	0.000244197	0.00149936	0.025946636	0.000338511	0.000479684	0.019386396	0	9.42E-05	0.007279429	0	0.000241335	2.04939366	0.014595471	0.000189481	1.402729833	0.033101584	1.25E-05	7.68E-05	0.003685146	0.000116383	0.003001982	0	0.001046784	0.11862092	0.021980597	0.478028814	4.95E-05	0	0.000313142	1.07E-06	1.46E-05	0.08233584	0.025440457	0.01813088
63	19	0.318923959	0.181174584	0.006726737	0.007064144	0.000629618	0.000703859	0.057979772	0.000354821	0.03772233	0.019969355	0	0.014921212	0.005054738	0.007073794	0	0.004829957	0.003084037	0.006012433	0	0.001851051	0.056422847	0.027870664	1.32E-06	0.000308742	0.000656632	0.002026398	7.38E-05	0.000793148	0.002130097	0.020161149	0.00123359	0.003166184	0.001182686	0.0036484	0.000426502	0.000443763	0.001283148	0.013122435	0.000952896	0.00138009	0	0.001468586	0.000750268	0.000190383	0.004921145	0.002991767	0.00309484	0.000131676	2.69E-05	0.001797968	0.003671373	0.002595753	0.005670818	0.00021513	0.000658137	2.74E-05	3.30E-05	0.000550719	2.10E-05	0.00079773	3.26E-05	0	0.001708832	0.003638503	8.32E-05	7.81E-05	0.000780727	7.73E-06	0.000150708	0.000714305	0.000753432	2.01E-05	3.69E-06	1.58E-05	0.001268096	3.79E-07	0	9.27E-05	7.28E-06	1.13E-05	0.000403323	4.24E-05	0	0	0.000538579	7.11E-05	0.000295149	0.00020369	8.66E-05	0.000105225	1.16E-05	0	0.000136519	1.83E-05	4.33E-05	2.01E-06	6.02E-06	4.75E-05	0	0.000157619	0	0	1.68E-05	1.64E-05	0.001875288	0.149693155	0.021217111	0	0	0	0	0.00019797	0.000520914	0.001686098	1.60E-05	0.000469772	9.02E-05	0.000738229	0.000959608	0.001228946	0	1.64E-05	0.003342899	5.30E-05	0	0.000225712	0.003372707	0.00026194	0.000332005	3.57E-05	0.00046632	8.41E-05	0.01292092	0.000305571	4.39E-05	0	0.000172361	0.000539017	0.001554787	0.032541524	0.000315681	0.000527941	0.026322973	5.17E-06	2.47E-05	0.006113182	0.000467967	0.001261464	2.379231723	0.009856392	0.000256832	1.667420816	0.04265132	0.001163527	8.42E-05	0.003562035	9.34E-05	0.002893034	0	0.001192733	0.207219939	0.022780093	0.466318286	9.41E-05	0	0.000323155	1.63E-06	1.23E-05	0.100848061	0.026752692	0.020658835
